,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
105132,105133,Twelfth Night,13.0,5.1.17,Clown,"my foes, sir I profit in the knowledge of myself,"
105133,105134,Twelfth Night,13.0,5.1.18,Clown,"and by my friends, I am abused: so that,"
105134,105135,Twelfth Night,13.0,5.1.19,Clown,"conclusions to be as kisses, if your four negatives"
105135,105136,Twelfth Night,13.0,5.1.20,Clown,"make your two affirmatives why then, the worse for"
105136,105137,Twelfth Night,13.0,5.1.21,Clown,my friends and the better for my foes.
105137,105138,Twelfth Night,14.0,5.1.22,DUKE ORSINO,"Why, this is excellent."
105138,105139,Twelfth Night,15.0,5.1.23,Clown,"By my troth, sir, no, though it please you to be"
105139,105140,Twelfth Night,15.0,5.1.24,Clown,one of my friends.
105140,105141,Twelfth Night,16.0,5.1.25,DUKE ORSINO,Thou shalt not be the worse for me: there's gold.
105141,105142,Twelfth Night,17.0,5.1.26,Clown,"But that it would be double-dealing, sir, I would"
105142,105143,Twelfth Night,17.0,5.1.27,Clown,you could make it another.
105143,105144,Twelfth Night,18.0,5.1.28,DUKE ORSINO,"O, you give me ill counsel."
105144,105145,Twelfth Night,19.0,5.1.29,Clown,"Put your grace in your pocket, sir, for this once,"
105145,105146,Twelfth Night,19.0,5.1.30,Clown,and let your flesh and blood obey it.
105146,105147,Twelfth Night,20.0,5.1.31,DUKE ORSINO,"Well, I will be so much a sinner, to be a"
105147,105148,Twelfth Night,20.0,5.1.32,DUKE ORSINO,double-dealer: there's another.
105148,105149,Twelfth Night,21.0,5.1.33,Clown,"Primo, secundo, tertio, is a good play, and the old"
105149,105150,Twelfth Night,21.0,5.1.34,Clown,"saying is, the third pays for all: the triplex,"
105150,105151,Twelfth Night,21.0,5.1.35,Clown,"sir, is a good tripping measure, or the bells of"
105151,105152,Twelfth Night,21.0,5.1.36,Clown,"Saint Bennet, sir, may put you in mind, one, two, three."
105152,105153,Twelfth Night,22.0,5.1.37,DUKE ORSINO,You can fool no more money out of me at this throw:
105153,105154,Twelfth Night,22.0,5.1.38,DUKE ORSINO,if you will let your lady know I am here to speak
105154,105155,Twelfth Night,22.0,5.1.39,DUKE ORSINO,"with her, and bring her along with you, it may awake"
105155,105156,Twelfth Night,22.0,5.1.40,DUKE ORSINO,my bounty further.
105156,105157,Twelfth Night,23.0,5.1.41,Clown,"Marry, sir, lullaby to your bounty till I come"
105157,105158,Twelfth Night,23.0,5.1.42,Clown,"again. I go, sir, but I would not have you to think"
105158,105159,Twelfth Night,23.0,5.1.43,Clown,that my desire of having is the sin of covetousness:
105159,105160,Twelfth Night,23.0,5.1.44,Clown,"but, as you say, sir, let your bounty take a nap, I"
105160,105161,Twelfth Night,23.0,5.1.45,Clown,will awake it anon.
105161,105162,Twelfth Night,23.0,,Clown,Exit
105162,105163,Twelfth Night,24.0,5.1.46,VIOLA,"Here comes the man, sir, that did rescue me."
105163,105164,Twelfth Night,24.0,,VIOLA,Enter ANTONIO and Officers
105164,105165,Twelfth Night,25.0,5.1.47,DUKE ORSINO,"That face of his I do remember well,"
105165,105166,Twelfth Night,25.0,5.1.48,DUKE ORSINO,"Yet, when I saw it last, it was besmear'd"
105166,105167,Twelfth Night,25.0,5.1.49,DUKE ORSINO,As black as Vulcan in the smoke of war:
105167,105168,Twelfth Night,25.0,5.1.50,DUKE ORSINO,"A bawbling vessel was he captain of,"
105168,105169,Twelfth Night,25.0,5.1.51,DUKE ORSINO,"For shallow draught and bulk unprizable,"
105169,105170,Twelfth Night,25.0,5.1.52,DUKE ORSINO,With which such scathful grapple did he make
105170,105171,Twelfth Night,25.0,5.1.53,DUKE ORSINO,"With the most noble bottom of our fleet,"
105171,105172,Twelfth Night,25.0,5.1.54,DUKE ORSINO,That very envy and the tongue of loss
105172,105173,Twelfth Night,25.0,5.1.55,DUKE ORSINO,Cried fame and honour on him. What's the matter?
105173,105174,Twelfth Night,26.0,5.1.56,First Officer,"Orsino, this is that Antonio"
105174,105175,Twelfth Night,26.0,5.1.57,First Officer,"That took the Phoenix and her fraught from Candy,"
105175,105176,Twelfth Night,26.0,5.1.58,First Officer,"And this is he that did the Tiger board,"
105176,105177,Twelfth Night,26.0,5.1.59,First Officer,When your young nephew Titus lost his leg:
105177,105178,Twelfth Night,26.0,5.1.60,First Officer,"Here in the streets, desperate of shame and state,"
105178,105179,Twelfth Night,26.0,5.1.61,First Officer,In private brabble did we apprehend him.
105179,105180,Twelfth Night,27.0,5.1.62,VIOLA,"He did me kindness, sir, drew on my side,"
105180,105181,Twelfth Night,27.0,5.1.63,VIOLA,But in conclusion put strange speech upon me:
105181,105182,Twelfth Night,27.0,5.1.64,VIOLA,I know not what 'twas but distraction.
105182,105183,Twelfth Night,28.0,5.1.65,DUKE ORSINO,Notable pirate! thou salt-water thief!
105183,105184,Twelfth Night,28.0,5.1.66,DUKE ORSINO,"What foolish boldness brought thee to their mercies,"
105184,105185,Twelfth Night,28.0,5.1.67,DUKE ORSINO,"Whom thou, in terms so bloody and so dear,"
105185,105186,Twelfth Night,28.0,5.1.68,DUKE ORSINO,Hast made thine enemies?
105186,105187,Twelfth Night,29.0,5.1.69,ANTONIO,"Orsino, noble sir,"
105187,105188,Twelfth Night,29.0,5.1.70,ANTONIO,Be pleased that I shake off these names you give me:
105188,105189,Twelfth Night,29.0,5.1.71,ANTONIO,"Antonio never yet was thief or pirate,"
105189,105190,Twelfth Night,29.0,5.1.72,ANTONIO,"Though I confess, on base and ground enough,"
105190,105191,Twelfth Night,29.0,5.1.73,ANTONIO,Orsino's enemy. A witchcraft drew me hither:
105191,105192,Twelfth Night,29.0,5.1.74,ANTONIO,"That most ingrateful boy there by your side,"
105192,105193,Twelfth Night,29.0,5.1.75,ANTONIO,From the rude sea's enraged and foamy mouth
105193,105194,Twelfth Night,29.0,5.1.76,ANTONIO,"Did I redeem, a wreck past hope he was:"
105194,105195,Twelfth Night,29.0,5.1.77,ANTONIO,His life I gave him and did thereto add
105195,105196,Twelfth Night,29.0,5.1.78,ANTONIO,"My love, without retention or restraint,"
105196,105197,Twelfth Night,29.0,5.1.79,ANTONIO,"All his in dedication, for his sake"
105197,105198,Twelfth Night,29.0,5.1.80,ANTONIO,"Did I expose myself, pure for his love,"
105198,105199,Twelfth Night,29.0,5.1.81,ANTONIO,"Into the danger of this adverse town,"
105199,105200,Twelfth Night,29.0,5.1.82,ANTONIO,Drew to defend him when he was beset:
105200,105201,Twelfth Night,29.0,5.1.83,ANTONIO,"Where being apprehended, his false cunning,"
105201,105202,Twelfth Night,29.0,5.1.84,ANTONIO,"Not meaning to partake with me in danger,"
105202,105203,Twelfth Night,29.0,5.1.85,ANTONIO,"Taught him to face me out of his acquaintance,"
105203,105204,Twelfth Night,29.0,5.1.86,ANTONIO,And grew a twenty years removed thing
105204,105205,Twelfth Night,29.0,5.1.87,ANTONIO,"While one would wink, denied me mine own purse,"
105205,105206,Twelfth Night,29.0,5.1.88,ANTONIO,Which I had recommended to his use
105206,105207,Twelfth Night,29.0,5.1.89,ANTONIO,Not half an hour before.
105207,105208,Twelfth Night,30.0,5.1.90,VIOLA,How can this be?
105208,105209,Twelfth Night,31.0,5.1.91,DUKE ORSINO,When came he to this town?
105209,105210,Twelfth Night,32.0,5.1.92,ANTONIO,"To-day, my lord, and for three months before,"
105210,105211,Twelfth Night,32.0,5.1.93,ANTONIO,"No interim, not a minute's vacancy,"
105211,105212,Twelfth Night,32.0,5.1.94,ANTONIO,Both day and night did we keep company.
105212,105213,Twelfth Night,32.0,,ANTONIO,Enter OLIVIA and Attendants
105213,105214,Twelfth Night,33.0,5.1.95,DUKE ORSINO,Here comes the countess: now heaven walks on earth.
105214,105215,Twelfth Night,33.0,5.1.96,DUKE ORSINO,"But for thee, fellow, fellow, thy words are madness:"
105215,105216,Twelfth Night,33.0,5.1.97,DUKE ORSINO,"Three months this youth hath tended upon me,"
105216,105217,Twelfth Night,33.0,5.1.98,DUKE ORSINO,But more of that anon. Take him aside.
105217,105218,Twelfth Night,34.0,5.1.99,OLIVIA,"What would my lord, but that he may not have,"
105218,105219,Twelfth Night,34.0,5.1.100,OLIVIA,Wherein Olivia may seem serviceable?
105219,105220,Twelfth Night,34.0,5.1.101,OLIVIA,"Cesario, you do not keep promise with me."
105220,105221,Twelfth Night,35.0,5.1.102,VIOLA,Madam!
105221,105222,Twelfth Night,36.0,5.1.103,DUKE ORSINO,"Gracious Olivia,--"
105222,105223,Twelfth Night,37.0,5.1.104,OLIVIA,"What do you say, Cesario? Good my lord,--"
105223,105224,Twelfth Night,38.0,5.1.105,VIOLA,"My lord would speak, my duty hushes me."
105224,105225,Twelfth Night,39.0,5.1.106,OLIVIA,"If it be aught to the old tune, my lord,"
105225,105226,Twelfth Night,39.0,5.1.107,OLIVIA,It is as fat and fulsome to mine ear
105226,105227,Twelfth Night,39.0,5.1.108,OLIVIA,As howling after music.
105227,105228,Twelfth Night,40.0,5.1.109,DUKE ORSINO,Still so cruel?
105228,105229,Twelfth Night,41.0,5.1.110,OLIVIA,"Still so constant, lord."
105229,105230,Twelfth Night,42.0,5.1.111,DUKE ORSINO,"What, to perverseness? you uncivil lady,"
105230,105231,Twelfth Night,42.0,5.1.112,DUKE ORSINO,To whose ingrate and unauspicious altars
105231,105232,Twelfth Night,42.0,5.1.113,DUKE ORSINO,My soul the faithfull'st offerings hath breathed out
105232,105233,Twelfth Night,42.0,5.1.114,DUKE ORSINO,That e'er devotion tender'd! What shall I do?
105233,105234,Twelfth Night,43.0,5.1.115,OLIVIA,"Even what it please my lord, that shall become him."
105234,105235,Twelfth Night,44.0,5.1.116,DUKE ORSINO,"Why should I not, had I the heart to do it,"
105235,105236,Twelfth Night,44.0,5.1.117,DUKE ORSINO,"Like to the Egyptian thief at point of death,"
105236,105237,Twelfth Night,44.0,5.1.118,DUKE ORSINO,Kill what I love?--a savage jealousy
105237,105238,Twelfth Night,44.0,5.1.119,DUKE ORSINO,That sometimes savours nobly. But hear me this:
105238,105239,Twelfth Night,44.0,5.1.120,DUKE ORSINO,"Since you to non-regardance cast my faith,"
105239,105240,Twelfth Night,44.0,5.1.121,DUKE ORSINO,And that I partly know the instrument
105240,105241,Twelfth Night,44.0,5.1.122,DUKE ORSINO,"That screws me from my true place in your favour,"
105241,105242,Twelfth Night,44.0,5.1.123,DUKE ORSINO,"Live you the marble-breasted tyrant still,"
105242,105243,Twelfth Night,44.0,5.1.124,DUKE ORSINO,"But this your minion, whom I know you love,"
105243,105244,Twelfth Night,44.0,5.1.125,DUKE ORSINO,"And whom, by heaven I swear, I tender dearly,"
105244,105245,Twelfth Night,44.0,5.1.126,DUKE ORSINO,"Him will I tear out of that cruel eye,"
105245,105246,Twelfth Night,44.0,5.1.127,DUKE ORSINO,Where he sits crowned in his master's spite.
105246,105247,Twelfth Night,44.0,5.1.128,DUKE ORSINO,"Come, boy, with me, my thoughts are ripe in mischief:"
105247,105248,Twelfth Night,44.0,5.1.129,DUKE ORSINO,"I'll sacrifice the lamb that I do love,"
105248,105249,Twelfth Night,44.0,5.1.130,DUKE ORSINO,To spite a raven's heart within a dove.
105249,105250,Twelfth Night,45.0,5.1.131,VIOLA,"And I, most jocund, apt and willingly,"
105250,105251,Twelfth Night,45.0,5.1.132,VIOLA,"To do you rest, a thousand deaths would die."
105251,105252,Twelfth Night,46.0,5.1.133,OLIVIA,Where goes Cesario?
105252,105253,Twelfth Night,47.0,5.1.134,VIOLA,After him I love
105253,105254,Twelfth Night,47.0,5.1.135,VIOLA,"More than I love these eyes, more than my life,"
105254,105255,Twelfth Night,47.0,5.1.136,VIOLA,"More, by all mores, than e'er I shall love wife."
105255,105256,Twelfth Night,47.0,5.1.137,VIOLA,"If I do feign, you witnesses above"
105256,105257,Twelfth Night,47.0,5.1.138,VIOLA,Punish my life for tainting of my love!
105257,105258,Twelfth Night,48.0,5.1.139,OLIVIA,"Ay me, detested! how am I beguiled!"
105258,105259,Twelfth Night,49.0,5.1.140,VIOLA,Who does beguile you? who does do you wrong?
105259,105260,Twelfth Night,50.0,5.1.141,OLIVIA,Hast thou forgot thyself? is it so long?
105260,105261,Twelfth Night,50.0,5.1.142,OLIVIA,Call forth the holy father.
105261,105262,Twelfth Night,51.0,5.1.143,DUKE ORSINO,"Come, away!"
105262,105263,Twelfth Night,52.0,5.1.144,OLIVIA,"Whither, my lord? Cesario, husband, stay."
105263,105264,Twelfth Night,53.0,5.1.145,DUKE ORSINO,Husband!
105264,105265,Twelfth Night,54.0,5.1.146,OLIVIA,"Ay, husband: can he that deny?"
105265,105266,Twelfth Night,55.0,5.1.147,DUKE ORSINO,"Her husband, sirrah!"
105266,105267,Twelfth Night,56.0,5.1.148,VIOLA,"No, my lord, not I."
105267,105268,Twelfth Night,57.0,5.1.149,OLIVIA,"Alas, it is the baseness of thy fear"
105268,105269,Twelfth Night,57.0,5.1.150,OLIVIA,That makes thee strangle thy propriety:
105269,105270,Twelfth Night,57.0,5.1.151,OLIVIA,"Fear not, Cesario, take thy fortunes up,"
105270,105271,Twelfth Night,57.0,5.1.152,OLIVIA,"Be that thou know'st thou art, and then thou art"
105271,105272,Twelfth Night,57.0,5.1.153,OLIVIA,As great as that thou fear'st.
105272,105273,Twelfth Night,57.0,,OLIVIA,Enter Priest
105273,105274,Twelfth Night,57.0,5.1.154,OLIVIA,"O, welcome, father!"
105274,105275,Twelfth Night,57.0,5.1.155,OLIVIA,"Father, I charge thee, by thy reverence,"
105275,105276,Twelfth Night,57.0,5.1.156,OLIVIA,"Here to unfold, though lately we intended"
105276,105277,Twelfth Night,57.0,5.1.157,OLIVIA,To keep in darkness what occasion now
105277,105278,Twelfth Night,57.0,5.1.158,OLIVIA,"Reveals before 'tis ripe, what thou dost know"
105278,105279,Twelfth Night,57.0,5.1.159,OLIVIA,Hath newly pass'd between this youth and me.
105279,105280,Twelfth Night,58.0,5.1.160,Priest,"A contract of eternal bond of love,"
105280,105281,Twelfth Night,58.0,5.1.161,Priest,"Confirm'd by mutual joinder of your hands,"
105281,105282,Twelfth Night,58.0,5.1.162,Priest,"Attested by the holy close of lips,"
105282,105283,Twelfth Night,58.0,5.1.163,Priest,"Strengthen'd by interchangement of your rings,"
105283,105284,Twelfth Night,58.0,5.1.164,Priest,And all the ceremony of this compact
105284,105285,Twelfth Night,58.0,5.1.165,Priest,"Seal'd in my function, by my testimony:"
105285,105286,Twelfth Night,58.0,5.1.166,Priest,"Since when, my watch hath told me, toward my grave"
105286,105287,Twelfth Night,58.0,5.1.167,Priest,I have travell'd but two hours.
105287,105288,Twelfth Night,59.0,5.1.168,DUKE ORSINO,O thou dissembling cub! what wilt thou be
105288,105289,Twelfth Night,59.0,5.1.169,DUKE ORSINO,When time hath sow'd a grizzle on thy case?
105289,105290,Twelfth Night,59.0,5.1.170,DUKE ORSINO,"Or will not else thy craft so quickly grow,"
105290,105291,Twelfth Night,59.0,5.1.171,DUKE ORSINO,That thine own trip shall be thine overthrow?
105291,105292,Twelfth Night,59.0,5.1.172,DUKE ORSINO,"Farewell, and take her, but direct thy feet"
105292,105293,Twelfth Night,59.0,5.1.173,DUKE ORSINO,Where thou and I henceforth may never meet.
105293,105294,Twelfth Night,60.0,5.1.174,VIOLA,"My lord, I do protest--"
105294,105295,Twelfth Night,61.0,5.1.175,OLIVIA,"O, do not swear!"
105295,105296,Twelfth Night,61.0,5.1.176,OLIVIA,"Hold little faith, though thou hast too much fear."
105296,105297,Twelfth Night,61.0,,OLIVIA,Enter SIR ANDREW
105297,105298,Twelfth Night,62.0,5.1.177,SIR ANDREW,"For the love of God, a surgeon! Send one presently"
105298,105299,Twelfth Night,62.0,5.1.178,SIR ANDREW,to Sir Toby.
105299,105300,Twelfth Night,63.0,5.1.179,OLIVIA,What's the matter?
105300,105301,Twelfth Night,64.0,5.1.180,SIR ANDREW,He has broke my head across and has given Sir Toby
105301,105302,Twelfth Night,64.0,5.1.181,SIR ANDREW,"a bloody coxcomb too: for the love of God, your"
105302,105303,Twelfth Night,64.0,5.1.182,SIR ANDREW,help! I had rather than forty pound I were at home.
105303,105304,Twelfth Night,65.0,5.1.183,OLIVIA,"Who has done this, Sir Andrew?"
105304,105305,Twelfth Night,66.0,5.1.184,SIR ANDREW,"The count's gentleman, one Cesario: we took him for"
105305,105306,Twelfth Night,66.0,5.1.185,SIR ANDREW,"a coward, but he's the very devil incardinate."
105306,105307,Twelfth Night,67.0,5.1.186,DUKE ORSINO,"My gentleman, Cesario?"
105307,105308,Twelfth Night,68.0,5.1.187,SIR ANDREW,"'Od's lifelings, here he is! You broke my head for"
105308,105309,Twelfth Night,68.0,5.1.188,SIR ANDREW,"nothing, and that that I did, I was set on to do't"
105309,105310,Twelfth Night,68.0,5.1.189,SIR ANDREW,by Sir Toby.
105310,105311,Twelfth Night,69.0,5.1.190,VIOLA,Why do you speak to me? I never hurt you:
105311,105312,Twelfth Night,69.0,5.1.191,VIOLA,"You drew your sword upon me without cause,"
105312,105313,Twelfth Night,69.0,5.1.192,VIOLA,"But I bespoke you fair, and hurt you not."
105313,105314,Twelfth Night,70.0,5.1.193,SIR ANDREW,"If a bloody coxcomb be a hurt, you have hurt me: I"
105314,105315,Twelfth Night,70.0,5.1.194,SIR ANDREW,think you set nothing by a bloody coxcomb.
105315,105316,Twelfth Night,70.0,,SIR ANDREW,Enter SIR TOBY BELCH and Clown
105316,105317,Twelfth Night,70.0,5.1.195,SIR ANDREW,"Here comes Sir Toby halting, you shall hear more:"
105317,105318,Twelfth Night,70.0,5.1.196,SIR ANDREW,"but if he had not been in drink, he would have"
105318,105319,Twelfth Night,70.0,5.1.197,SIR ANDREW,tickled you othergates than he did.
105319,105320,Twelfth Night,71.0,5.1.198,DUKE ORSINO,"How now, gentleman! how is't with you?"
105320,105321,Twelfth Night,72.0,5.1.199,SIR TOBY BELCH,"That's all one: has hurt me, and there's the end"
105321,105322,Twelfth Night,72.0,5.1.200,SIR TOBY BELCH,"on't. Sot, didst see Dick surgeon, sot?"
105322,105323,Twelfth Night,73.0,5.1.201,Clown,"O, he's drunk, Sir Toby, an hour agone, his eyes"
105323,105324,Twelfth Night,73.0,5.1.202,Clown,were set at eight i' the morning.
105324,105325,Twelfth Night,74.0,5.1.203,SIR TOBY BELCH,"Then he's a rogue, and a passy measures panyn: I"
105325,105326,Twelfth Night,74.0,5.1.204,SIR TOBY BELCH,hate a drunken rogue.
105326,105327,Twelfth Night,75.0,5.1.205,OLIVIA,Away with him! Who hath made this havoc with them?
105327,105328,Twelfth Night,76.0,5.1.206,SIR ANDREW,"I'll help you, Sir Toby, because well be dressed together."
105328,105329,Twelfth Night,77.0,5.1.207,SIR TOBY BELCH,Will you help? an ass-head and a coxcomb and a
105329,105330,Twelfth Night,77.0,5.1.208,SIR TOBY BELCH,"knave, a thin-faced knave, a gull!"
105330,105331,Twelfth Night,78.0,5.1.209,OLIVIA,"Get him to bed, and let his hurt be look'd to."
105331,105332,Twelfth Night,78.0,,OLIVIA,"Exeunt Clown, FABIAN, SIR TOBY BELCH, and SIR ANDREW"
105332,105333,Twelfth Night,78.0,,OLIVIA,Enter SEBASTIAN
105333,105334,Twelfth Night,79.0,5.1.210,SEBASTIAN,"I am sorry, madam, I have hurt your kinsman:"
105334,105335,Twelfth Night,79.0,5.1.211,SEBASTIAN,"But, had it been the brother of my blood,"
105335,105336,Twelfth Night,79.0,5.1.212,SEBASTIAN,I must have done no less with wit and safety.
105336,105337,Twelfth Night,79.0,5.1.213,SEBASTIAN,"You throw a strange regard upon me, and by that"
105337,105338,Twelfth Night,79.0,5.1.214,SEBASTIAN,I do perceive it hath offended you:
105338,105339,Twelfth Night,79.0,5.1.215,SEBASTIAN,"Pardon me, sweet one, even for the vows"
105339,105340,Twelfth Night,79.0,5.1.216,SEBASTIAN,We made each other but so late ago.
105340,105341,Twelfth Night,80.0,5.1.217,DUKE ORSINO,"One face, one voice, one habit, and two persons,"
105341,105342,Twelfth Night,80.0,5.1.218,DUKE ORSINO,"A natural perspective, that is and is not!"
105342,105343,Twelfth Night,81.0,5.1.219,SEBASTIAN,"Antonio, O my dear Antonio!"
105343,105344,Twelfth Night,81.0,5.1.220,SEBASTIAN,"How have the hours rack'd and tortured me,"
